feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,target
0.8223494171505193,0.5067123407951454,0.4054945179548021,-0.6473517678390928,-0.742212888905081,0.3158832897394591,0.49781663760036693,-1.9832364802865097,-0.13842333592943773,-0.4918573893678861,0
1.9193217626956085,0.38973364559636087,0.12992102667131453,-0.7142256779483575,-1.1765138739402663,0.6835668317489119,-0.5044442985785353,-0.5564970143638804,0.3802601881481091,-0.5712152712195737,1
-0.50488835282544,0.020734896681261515,0.9605476328761442,-0.14411809419097424,-0.6948102337175159,-0.3856747005037039,-1.7241258541049582,-0.039123565459273646,-0.5598798465522965,-0.7583397378124271,1
-0.96358419161966,0.6886331781856487,-1.3777369761037008,0.4822543420603357,-1.2819786556183477,1.1450399675497551,-0.855020761549763,0.2022915408425386,0.32982112223587223,-0.5907385044201113,0
0.31392575043043747,0.24015584762629355,0.40083845933666873,0.47026921314433245,1.3537559944654092,2.3889308096928135,0.31425833565284483,-1.205415045716634,-0.003433050835228217,-0.29703308179906873,1
0.5304470250200037,-0.020208657886513305,0.6298170687985226,0.06194590721084138,-0.22179377406977982,0.7792008736972046,0.30739514975200005,-0.4432923654099833,0.2270276328478498,0.287466047373083,0
0.14239366285380214,1.5672129563529293,1.954496573501495,1.424916124624919,1.0035388697502323,-1.9917934363267635,1.1356063060336425,-0.6670724401019306,-0.3350394256308869,-0.7125620619330788,0
-0.33521383851588266,0.55332946572026,0.5384340569879097,0.8789946221062247,-1.1272426514905356,-1.0053464443937865,0.6343340879881151,0.4379615352743322,1.5270308740619791,1.050429168674336,0
-2.32173259778117,-1.0799854911000988,-0.5008476518715468,-0.44997951917536494,0.09977484006987292,0.793691200217534,-0.9570652787434871,0.044315259366348635,-0.7219990420630725,-0.0511090506241921,0
-0.49014426756298096,1.6787500730060538,1.3625310112583642,-0.502764912722365,-0.7164133375262758,-0.5728271829452866,-1.2817816502534771,0.4851422400818808,-0.3187847233388229,-0.10790966831422287,1
0.6269116463643658,1.1623332438094667,0.7805008890265225,0.36095591063642524,-0.184555398686947,-0.08307546686697065,-0.049689636775381164,0.2706211460568342,-1.1055737368660097,1.2337735665239258,0
0.3144549446475742,-0.45952745984050725,1.3592983052884993,-0.028646551672659653,0.6777957870273286,-0.2503863835146552,-1.2921253877347678,1.7704191824524829,-0.31827161428376755,-0.7187940942068504,0
-0.27412838534883677,1.5677263928691467,-1.6159316126263665,-0.7515249467658189,-1.7961067164131626,0.44107507518150957,-0.6172581885743621,-0.7189235656689286,-0.10137156371119525,-0.7515602450875393,0
-0.14488194837870755,-0.5212891168998933,-0.6531953787791327,0.29795135674031376,1.160417202032573,-0.16824308259224696,-1.5031515902547494,0.5621292268622682,1.2988504887194163,-0.14707037027495584,1
-1.154806371105277,-0.07224844115527065,-1.1985163033796187,0.9331096273090158,0.003489476344436068,0.24247396506201999,-1.6171784113612875,-1.2518328096569245,0.793639710244607,0.8243155659489741,0
-0.7698293134603037,-0.2932804597402622,-2.381185166699072,0.5012116842827614,1.5420266547913088,0.04597273262207649,-0.48681814516705335,-0.03668841638158127,1.3138079568092451,-0.8531564361271093,1
-0.09524577914457448,0.2331265769937053,-0.5568316266066792,0.2856116503153709,-1.5997759170658903,1.785196254165558,0.9659608636293375,0.09256031418292958,1.3999630246801043,0.1255253017553286,1
2.141077478084279,0.3511247928069284,0.6285025683196754,0.15983700960251015,0.7033936008079642,0.053068142617998075,-0.35354803869948626,0.04354097844224039,-0.15085432086503522,-0.7945028389977988,1
-2.799128646789339,0.8051885485743625,-1.3697825976284514,0.14095582627295783,-0.3925708090341854,-0.5260088873012473,-0.5886875247244686,-1.8193006360225938,0.4280435812983295,-0.8097191276456773,1
-0.7114342926607996,1.068565948110657,1.4423277777411503,-0.5015152617861496,0.038764029103860835,-1.707043415383101,0.368800382306934,-0.09461577207999239,1.7757003606686954,1.2378173316214567,0
-1.2309392661375405,1.3157131344142663,-0.5249584090668366,-0.691914274813739,-0.38512437577515446,1.8803109460130643,-0.30399337185280106,1.0660978681087583,2.470809406432115,-0.7414652515391514,1
1.4815370280880293,-0.0912214789221861,0.9526222879611268,-0.5461766273647269,0.40240294816129196,-0.141629209097746,1.4579255596346712,0.4901777943586219,-0.4275844159314316,1.1481680583388352,0
-0.9780215147016179,-1.3610338289216513,0.9723729712218705,1.3915632647141891,-0.6637683315371659,-0.320240326719032,0.13138402037254526,0.38049752598293046,1.1157341214595518,-0.41909797035571583,1
-0.7774900541882542,-0.7844293979958021,-0.6943288188606758,-1.1673852372674909,0.6212805124374884,0.16491509747101182,-0.1369107588738339,0.2554236468978316,0.2891078757055427,1.4442457077509534,0
0.014376661542400195,-0.9986125174902937,-0.8561265934920768,0.7307150953010575,-0.4730249214826737,0.9905841201138236,-1.6195707234898773,0.475475498976528,-0.007797875119299715,-0.6446468937289673,1
1.2744738589116071,-0.17782684057431258,-0.3654634745137552,-0.6100999756301897,0.2876609395108769,0.09634719035095303,0.07667195843863112,0.07989152936477038,-0.02346793059349154,-0.18766974504123507,0
-1.0677467684869002,0.45345127663096246,1.6814532816877914,-0.9657246077715727,1.1631487626506287,0.007079929783346983,0.06760932138725242,-2.043712708023177,0.9231843703615211,-0.5605541740398183,0
1.042227719838065,-0.6898382344834023,-1.1576289756994245,-0.21785382425186026,0.01940992368902274,-0.5377251427371361,-1.4995591434872895,1.389519532718276,0.0939723955683265,0.01642767636313441,0
-0.6983207615130486,-0.9045258269139737,1.3441597889805017,-0.78696908650565,0.9698135541938928,-0.26414921253129153,-0.07546443728033846,1.0271614463125534,-0.4036563533390745,-0.6406742613685107,0
1.4243674362189989,-0.9016652289713539,-1.0693674752947746,-0.027067417500788216,0.9261464701906152,-1.6840858825438658,1.3603991545782594,-0.7190447418899124,-1.6364489751546594,-0.7114361286611276,0
-1.0303405518197697,-0.18124019575882586,0.09736238681193632,0.8058957300646092,1.1255203646589333,1.5461056024826763,0.6801069898769424,-0.2770771936920119,-1.1218139482267444,-0.9960863431173265,1
0.15285198870818828,-0.35930125878975855,-2.0560532659146467,1.0949866007287552,-0.060617061041098215,0.2234658581633664,1.8630009143312305,-1.0078482332863146,0.008197910575542183,-0.47970189487356407,0
1.8951637677565427,1.151862787870346,-0.3590566742593071,-0.3123408245644165,-0.5574839035012406,0.030020636004807155,-0.6386632057816978,-0.6506348489322578,0.9392820294416799,1.6111115164824075,1
-1.5072164558133168,0.5726118896260548,0.4786282066237946,-0.5307113279986934,0.6609874945295332,0.202383201066051,-0.10236881346766125,0.08382680264560871,-0.3071638666592124,-0.7921457188768546,0
-0.10302449626296196,0.06022961241553254,-0.4305147385845716,-1.0085897029959028,-0.020372029580424316,0.6226696295760439,-0.9043767018740164,-0.40194000857281587,1.9069760228851558,1.1881940409329175,0
-1.7663200594369246,-1.0373515248407301,-1.2702566923181289,0.05785259288658269,0.12794127081887674,-0.7766693627582094,-0.3096898699307572,0.6645357277684019,-0.5595879763524877,-0.15587335194067536,1
-0.6740342215498062,-0.15460575036770074,1.391945165384264,-0.6390099109098313,1.4135572602819195,0.294839371534327,0.1691422433898808,-0.8862770462404918,-0.7234292872144226,-0.3202938751204458,0
0.12809331138626306,1.7643666328829715,-0.5245105963002606,-0.18482097519886387,-0.8334863821910157,0.5442524996620196,0.4086199085240577,0.10754758625486485,0.2512713193979506,-0.7948430077320828,0
0.6569837978651872,0.43783148011058565,1.0862691040330885,0.17612940118178697,1.3882637635380515,0.6351439050938906,0.04557707194363647,0.518933693427814,0.2792192990772777,2.224029855291096,0
-1.39401021910421,1.8884958294941843,0.36414164363195844,-0.272837251796546,0.38511794051492465,-1.9371803523406725,-1.1885263441624698,-1.2271839891203098,0.21928724597763669,-0.8210425515056311,0
-1.1988312855402738,0.5519603918206667,-0.05849726376386256,-0.5923385099729825,0.31372192305254354,2.271836871757443,0.9140799561351606,0.30749571830413847,-0.6243152980688911,-0.24582341868259977,1
1.7750822649877265,-0.3423748178071791,0.8477828757745977,1.8745195502250342,1.2216810172821362,1.035531706905763,-0.19092274968759368,0.19454661541410717,-1.073801187000966,0.6824294788973206,0
0.6667366395234575,0.33466691670037135,0.5385151344950723,-1.1894091472287966,0.19930111972857859,0.3899374286177164,0.3986928027145702,-0.7964885989235596,1.5807543599023741,-1.143758846434101,1
2.024118670382199,0.23143106283303033,-0.5602723946256452,-1.555646465843816,-0.6792747609669351,0.41848191121696365,-1.1459011200032634,0.17025623519864402,1.7663748412753497,0.890175434743689,0
1.0016324450667815,-2.823192712582209,-1.0649116287940459,-0.9424781474864017,-0.7531247465407941,0.3073342191409698,0.7332541699549061,0.030672506882675137,-1.8773278893205196,-0.6211372197723243,0
-0.20815142977635148,0.7333562605081666,-1.9182477778781244,0.531726959568795,0.4738049158763943,-0.012665376317010868,-1.478787662010594,-0.5800834608438231,1.0114218582638859,1.0736098842439246,0
0.1388307354367812,-2.006122007145171,-1.4919935433968945,1.3078268043181192,0.6403240884278044,0.8637212951070624,0.03292995721155532,0.486964478149845,-0.9269224880449162,0.8825140094834075,0
-0.5109533625677566,0.6908854157155665,-0.4826859719665546,0.39113938327673353,0.15078376598651766,-0.2088903620976521,0.20307254785197995,-0.7636859723438794,-1.2077741759619747,-0.9440691742641886,0
0.026860435725299454,-0.8189587054272026,0.8603340608476006,-2.3082661186530244,0.7450905231243082,-0.06057696514158962,0.20906853254753402,-0.6535080776301895,-1.3190743107211735,0.015211398250872261,0
-1.0011263016795033,-1.0683394992819846,1.5919551606455113,0.846988604070969,-1.5733197462278927,-0.6308096175948357,-2.394138968334531,-2.3922232669441663,1.124958788130763,1.5919773285524483,1
1.2501799928660446,-1.0705177804532888,-0.2681677239175687,-0.3670024676319643,0.2670588367762775,-0.15791297605893106,-0.03467055168031883,-0.42061539640876294,-0.014831930865872936,2.3552327909410016,0
0.26333657062186683,-0.38963896128602954,0.07859932915038985,-0.4945527834903073,-0.5663123804289454,-0.11035834585620091,-1.3331607480381087,-2.491378050837762,0.23036380437079942,-1.4082076713534333,1
-0.5666898496378169,1.5391665579537686,-0.5512004964015639,0.34002039475619805,-0.04349594520377301,0.8473244601916324,-0.8668783536124557,-0.44335434672801144,-0.2081401943943641,1.591750682876525,0
-0.7569727991926857,-0.6078501639128285,0.7616385155155888,-0.33548064826650564,0.37118560798165906,-0.8228485421657187,1.1315821070457996,-0.6786607610548204,-0.9448910367151023,0.16680954010641574,1
0.21445521811788407,1.044867394539864,0.1676127628477997,-0.5280208361046212,-0.24417992731133512,0.355051777276873,-1.4761805483969894,-0.3266048588953601,-0.07123607673417123,-0.6507070550648818,1
0.6439561294531895,-1.4368027806801913,2.062366466376238,-0.007315087612427479,-0.0717587765143628,1.1063710686462198,-1.2746621835327712,-1.1739598397550033,0.9540598733188099,-0.03936864578919447,1
0.23720600133423064,-1.212518308638983,-0.4327214536465602,-1.3388832788979148,1.335776034524704,-0.6181935311290772,1.3234567547349305,-0.1559118305718683,0.8547105379597857,0.4677821835277307,1
-1.3197437395317873,-0.3104178532354857,-0.7460935912270061,0.3469267489959814,-0.7281684726446823,0.31186032733870783,0.4905391767305586,-1.0565431154277711,0.25904315759908186,0.029973265693018915,0
-0.802813646533002,-0.20495610733868938,2.4989162355101535,-1.6244456363415034,-2.2942852600518577,0.9469781543417907,0.9285555156635579,-0.9144054939988197,-1.1776213415976242,2.3360792030830178,0
1.177878406626406,0.6255259637433818,0.7409716297504997,1.6779998762362205,0.35812032643349584,0.602214141004033,-0.6710113312623512,-0.6692995663137031,-0.46056939296470795,0.5536060461454655,0
-0.5132799526705156,-1.5137303153787902,-0.14429838582749524,1.106375395319057,0.23691228708355708,0.4693713834968006,0.21623424498480878,1.3523626684480594,-1.061642662322994,0.09287691139287436,0
-1.398939139150917,1.134403727462786,0.6114953783580505,-2.3183010285498473,1.1853872742375067,-0.4169133252775364,1.3461542320091728,0.02876738622481382,1.3942646080184984,0.5423220227675281,1
-0.797646384880899,0.9696368731929891,0.24948670359538083,-1.6059369501598595,-0.6055876910856046,-1.2516246034893546,-0.2593825766214869,1.7241880928673643,1.0958846043467274,-0.43999337281490164,1
0.03831901347774887,-0.202752611105661,0.7962411113083959,-0.035302239470086795,-1.54886891525183,1.05926344814825,0.827757771334354,-2.0922105954166907,0.15937373185276232,1.8049218072998472,0
0.1424460422458965,-2.23551589535657,-1.3754171784854705,1.1013719794312835,-1.1245374699343582,0.4211914157343639,-2.0093865643460855,0.570678744242273,-1.9409004503872453,0.14796235048879117,1
-0.15823471696915992,-1.1480630683107396,0.06001364709258023,-0.6107080326881228,-0.932954417734389,-0.2615775121923984,0.9064285259938989,0.11933576897331984,-0.3891149166379293,-1.4701973888274271,1
-0.12476420964124511,0.055430454574678,-0.8499207300889438,1.3492841578312886,-0.34986689015978545,1.4093293384591947,0.19569106977934972,-1.7499513555002855,-1.6549740140544396,0.6084149971134126,1
0.08288599451893884,-0.28136019155394254,0.6231945791323138,0.6150493181121329,-0.21488034967003572,-1.0932544108573798,0.5932607428262157,1.3383908419355426,0.29789568474456574,-1.041316349653507,0
-1.3277142102394188,-2.402366172487922,0.016016210570027604,0.9464329389398938,1.228601132447189,-1.9330463055231346,-2.4089820091823237,0.5130869038295574,0.706739981355613,0.5138657234964528,0
0.16830064092541525,1.48755234727366,-0.8077741707822534,0.3880964035230332,0.14810207722681853,0.15651494951561384,0.07032037808937579,-2.1738138377998446,-0.6125864683861634,-0.11012998987374888,0
-1.4511811836934094,-0.15787011622366484,0.07355587972845386,-2.0954164001255053,-0.5661194139524293,-0.521251368821844,1.4327340022946895,-0.8185453598361266,-0.7051446006121431,-1.5106035334046395,0
-0.009371090225050623,-0.2903779137134313,0.2538544099367251,1.2627217501794497,-1.712834452063402,-0.3913059332387696,-1.3787397929546488,-1.3390848833412887,-0.4801320887523994,-1.460299529256414,0
-0.8235992699245593,2.1158899370863273,-0.5308326138796348,-0.42651338142037903,-2.2478423450497234,-0.8321109330786103,-0.44631841064155003,0.4172640667393989,0.6684555644067619,0.9205330572632691,1
0.18851265095965525,-0.031140312409058242,0.41329537343953765,0.2830146672412941,1.6505922494630538,-0.07942719605038599,-0.23892209279231727,0.023057815768259573,0.11404932092078911,-0.23080466298283453,1
1.1685230258003714,-0.47597660882327447,-0.4270196136996048,0.0034543876464812754,-0.6796776856803497,1.0620951464188833,0.41853331057834925,-1.0864575708586903,0.20984110610349221,-1.2500424066709637,0
0.8036803847605518,0.9479274181440398,-1.3538524316928124,1.6629835509092985,-0.38305753316182267,0.14945235778765548,-0.2068934170658515,-0.3586069280858892,0.07865347100929329,-0.4792805004926838,0
-0.21347099158354696,-1.191464911642661,-0.8271749081439098,-0.23572140308997247,1.1101288368437938,-0.9128501446236437,-0.13026269414016656,0.4747069609593291,0.4441533585069716,0.17228295111010555,0
-2.4367926267634776,0.32933318107319465,0.7740581792337687,1.664033697885647,0.47664465422653124,0.6247532861227401,0.12160311694558662,-0.16469688506636299,-0.7212017928646355,1.6510319331024854,1
0.20180622405082788,0.3759485686575222,0.7295769869608965,-0.32917181209460694,-0.9536953008112061,1.8232877486227248,2.65691312449304,1.2367554126852425,-0.6668978939248549,0.25035296828138065,1
0.5193930188131731,0.8769547910293802,-1.3328076373485915,1.4853057274315482,0.5711471180846356,-0.024106898062450543,0.9602397530697329,-0.3304753876386626,-0.7409168958067003,0.14396724033323297,1
-1.0932198951953276,0.287022352056839,0.05164721845020599,0.26476236522419844,2.4234229040019293,0.7530187391141967,2.043533905773959,0.8119440415209049,-0.16533543135439585,1.2284579242302787,1
0.21350995537608847,1.0573575224897858,-0.8015199154674715,-1.4517782988799126,2.414353463455093,-0.0508892596202907,-0.8137510735863474,-0.08279627039730023,0.3083587823066708,0.7938411635530398,0
-0.6615832999816098,-0.4753724543446922,0.22943838096925706,-1.13376724894157,0.972502162326281,-0.5387880976945966,1.066232670417564,-0.07620898843514945,-0.9384063206672387,0.04361026130415823,0
1.6219236670936445,-0.608148120887578,0.5926356207801793,-1.7506348157471665,-0.05279968967990634,-0.05680675433518494,1.1109722875764767,0.3878534258823301,-0.858464686865143,-0.1312812236415845,1
-0.773270494884657,0.6531635271528309,0.4474490939059866,0.8429049084916306,-0.9296427304354933,-0.08722239943275291,0.8582415735561809,0.039994424657010114,-0.3507017583047255,1.1593928880927042,1
-0.36744752351591886,0.2956170960916469,-0.7961495847195047,-1.6376962981724195,-0.4653507265881268,1.364725694113732,1.1726689149520717,0.10051044804629326,0.9409508891526016,-0.9880559209828801,1
-1.0151664942319416,0.9096704345715538,-0.31635293826957883,-0.28902435424726625,0.3778997404683635,0.08377289922227928,0.04633877623554731,0.775079705621336,-0.13316316449186888,0.9206971471533735,1
1.24646339623726,-1.2433580200656562,-0.7276763020215177,1.4823461768685091,0.044885801490276,1.3673972902291487,-1.6419035745169037,2.0456047121235343,-0.3109270203938844,0.41894079039298,1
-0.5316427397034873,-0.4062673273095721,0.27602203190600305,-0.0969327980774766,-0.08177995110213927,-0.4708175573942309,-0.9292495210134605,1.0665580319283092,0.6476557003218179,0.22283595182845006,0
1.4937847545469234,1.1320749844030331,-0.9429719415346662,0.7426937180526157,-0.9970212338743728,1.200827762973322,0.03763785628274736,-0.7635571482168955,0.30984821527284273,1.1069824804816433,0
0.10566182139393236,-2.049489168335281,-1.1174153076914408,-0.49729630940244,0.3161655638405823,-1.692721392633254,0.5303340915415472,-0.8579933568999112,-0.3722145807314468,0.7399083279118931,0
-0.8169012426298947,-1.4956469102917154,0.40963273794655314,-0.9802964563531906,-1.1978082673755903,-1.1401958031589263,0.6482247127967431,0.9159107738014802,0.14549578917709183,-0.13018511187183396,1
0.15910335128645117,-0.0599724058737773,-1.4900026064878342,1.5937172999133251,0.6403857950747118,-1.0249205142399105,0.6727551055361324,1.3894368729099749,1.3127362186742568,-2.2317792129442493,1
-0.9051949702323163,-0.06656668083997079,0.7856580567328084,0.42693168726291997,0.5639750933595329,0.2446620671325833,0.4674821957800308,1.819314081516018,0.7901932236941376,-0.23738859790914252,0
0.12491113762123131,0.2914528318537352,0.759091055083274,0.5249031770133045,-1.3290651216534384,0.29079220757954627,-0.8116776239890539,1.434837887438415,-0.3804051070626312,-0.09102366802932517,0
-0.25020435051089684,-1.2256778686785699,1.0733819362920438,-0.7608263675279905,-0.01756032902079984,-0.29736581179044513,-0.9308951731835196,0.5220541148965817,0.8850832462680762,2.449552353367869,0
-0.6118221539909158,-1.7045967122467685,0.5194840945577264,1.329812238662329,-0.8012945870539674,0.4609203650246198,0.191429010061134,1.2492897946606611,1.0309478997271404,0.043140738703561984,1
-0.07120473868550421,-1.2780991096746674,-1.6678232964842685,-0.47607038102476257,1.351554474716647,-0.22457066661659575,0.7518911133280691,-0.6814259305669773,-0.8443369650219337,-1.6635625236564981,1
-1.7897153398754133,-0.48579780008876366,0.4843022572357883,0.6642204258327414,-2.283841845188825,0.2144726480838508,-1.7179715260421495,-2.436221807951265,0.8977333595126996,1.0834473955583048,0
0.03563953040237097,-0.23031330865169358,0.8776098297039882,0.309306468169479,0.9195262561286117,1.3525262849159116,-0.47329356030845504,2.021250462096946,0.9335109077381002,-0.9060481085080621,0
1.9670393966702717,1.9071205794307349,-0.24020833708259795,-0.2395656518988856,1.6388940565410388,0.6077603582156855,-1.071300985763098,-1.107418998151489,-0.7071725693296596,-0.8463448117380111,0
0.055610260666823876,-0.8346003983074034,1.147384659614783,1.3297366407860536,-2.2441367287812746,0.5621135909323746,-2.3195477740873294,0.6839236675226809,0.6319604800624197,0.33213425232787935,0
-0.7484619912255345,-1.9050539954850974,0.7985954563440993,1.1926416448928343,-1.6161918328876144,-0.08635282842634687,-1.5389390268778698,-1.0522921051174277,0.6761282060870988,-1.2405727441329713,1
-0.9171309529105378,0.42862594617734473,-1.8270660351725567,-2.3025011407175073,-0.7675123248699938,-0.6389764576243293,-0.8011876923127015,-0.5881956287837043,1.3601111582720977,0.8703872114021608,1
-0.7391137750071611,0.9613418509381696,-0.23410568355092162,0.2774580173471662,0.969271475343561,0.3866423458776941,-0.7363049839380107,0.04511116603771584,0.16033453870635275,-0.37824803105887006,1
0.1415192811303805,-0.25551360190570516,-0.6623532788385156,0.03316090937972883,-0.5746847093464551,0.49028100011235826,0.4990588418815035,0.9066787587026396,0.9955225261689296,0.7748804621482821,1
0.820176545733008,-1.177759633583144,0.44672516021518877,-1.4351439766466847,1.3166362381578767,-0.9872892363161474,1.6689302953967828,-1.8868735201251385,-0.538240599406422,-1.3217402913677578,0
0.5978644286669782,0.5016116763871135,0.3815398799409343,0.9055661655196166,0.35879074788052007,-1.336829945691323,0.5342383956861373,0.3803228144047861,0.7698768845451328,-0.6809330650691758,0
1.5427553168867965,1.302748383778617,0.6520697373737752,-0.49337934120579957,-1.9556650910576612,-1.6439730520338107,0.6270547236931656,-1.2642419929252011,-0.8920376507605441,-1.4614100814290814,1
-1.0352837615424486,-3.3551538753690666,0.9556684216809235,1.593863816903754,1.4056793036788269,-1.1387627412124368,0.9747409049586171,-0.28010199669021857,-1.3927493868950362,-0.6443785229911565,0
-1.5689497033756228,0.8398348612836654,2.672807444068712,-0.032803643965538386,-1.2905165910681482,-0.41722381608484144,0.07458644314358326,0.7971878228594312,-0.4047013724964697,0.8075018141167792,1
-0.06563562721003881,-0.5573219824085004,1.311863010640885,-0.4591773669609814,0.8553140087071955,1.128054739344228,0.04580381641485155,-0.24811093583353877,0.12264811164004046,0.5025648599350497,1
-0.8621098226485455,0.036291224249667936,0.9468094145998318,-2.0003922449685416,0.6403787605699742,-0.026505900590916526,-2.14160389946156,0.2968302743650356,-0.21318761213543333,0.5922701664109222,0
0.4196124244681425,-1.4556707846896142,-0.2975325667143883,-0.4226175939508059,-0.7434347277930338,1.7670350166304125,-1.362941075729304,-0.9415907268017587,0.8977389575006243,0.31447927270813447,1
-0.4473718795271932,0.15143586813635182,0.45365978840156984,-0.3689817711520094,1.0312900147111868,2.252682811598773,-0.07394391821522853,0.1968521082742554,-2.849852033927963,-1.6568904240538052,0
1.9140847783146535,1.0115146836877282,-1.1959105810871116,0.808328115577171,1.2357641384001883,0.12049695142674473,-0.7914871609922811,0.5571048808708868,-0.9044943358185019,0.36098695450115764,0
-0.30979017969255473,0.23111159435331083,-1.1847874635225466,-0.06692001429595398,-0.2839223521448455,-0.7340500489309035,0.08369337882533386,1.268693520145335,1.8358155907427898,-0.10294789672961085,0
0.1458272279832485,0.8955490489042793,0.7415786968073728,-0.7943450796780365,-0.5005989268804121,-0.5493993478209149,0.8835549218036035,-0.3479806150121434,0.5971292313995848,0.3000160515613677,1
0.23324957543054642,-0.9653031549267592,1.7592352044050663,-0.03972616156656321,-0.012691689114248762,-1.4040543849791867,-1.63087216555266,0.24252991623122133,1.9788334403161227,-0.4758268431985122,0
0.10186153205053465,0.692789873150949,2.0232728567961464,-0.5081992167768319,-0.9489811269277689,-1.76366490101078,-1.1192018535059984,0.6467694424367046,-0.3265578423936975,0.38768577128706083,0
-0.32367770352563113,-0.6259897920226439,2.684306695120251,0.5341246091694676,0.21864593148383143,-1.3619380061225506,0.4208559045202964,-0.6499448785357964,-0.23580945399932063,-0.5986087215199845,0
-0.6777407087094178,-0.4590821076349211,2.0210841710767773,2.6102260268464588,-0.5338528030129582,0.40911429393634596,-1.7617606686481424,1.2091703376212772,0.8373383134632498,-0.4356678326762712,0
-1.4724794096412033,0.23307141308268878,-0.4228456917476126,0.27773781688381316,0.6956047108395967,1.123822537097234,-0.35387394006522527,0.3042226377221688,-0.5747661298931162,-0.7173488319044128,1
-0.28191935911513516,-0.15520835767073024,0.24940098080949621,0.15345984702555135,-1.424696757930181,0.23078927323935078,-0.41055417696059776,-0.10238319702901798,-0.103174480067235,0.6214854718736169,1
-0.8074309325579447,0.59594840974556,0.4502308085553287,0.8556959884373828,-0.5340986474090822,-1.7913040230188122,0.35841386028504413,0.2305999998739747,1.7064127935848608,0.036165354983561916,1
-1.6609020945861666,-0.5640187474349901,0.8665351746321839,1.0003023550652557,-0.8073173707200967,0.6874911917665641,-0.11475706800107495,-0.12769632181994084,0.845243528341057,-0.054030116353455185,0
0.2968794250718955,-0.18895953003673535,0.648301276476142,-0.23720519721163927,-0.3630816034332226,1.2132050452396013,-2.509584731579855,-0.7861465068822994,1.1569917880705076,-0.8548221416363788,0
-0.19007926251891627,-0.2430381766953494,0.925005868429233,0.5606956989913671,0.7998259892096916,0.8287804880916841,-0.0025217689132507972,1.2052922872819483,0.2891520170528567,-1.1816062972196044,1
-0.6694464140268169,-0.5629795959672251,-1.8007843410306692,-1.0882445125325502,-0.40685266918446467,-1.3729186091315415,1.0550963112516325,-0.7905638057552413,1.1811788424725413,2.2055996296849605,1
-0.013582258284543031,-1.3011949799570193,-0.542596398600896,1.0796551301831676,-1.18584698942861,-1.1646431296080293,0.6850438467677309,1.1333850186983505,0.5924543007900891,-0.1553291260001122,1
-0.0898667217211963,-1.3163886442495714,-1.6838826783332366,0.08198728317627664,-2.0286807523300863,-1.5048542589617306,-0.9062110423020754,-2.20727329085325,-1.0765162580076688,-1.2551219785562953,1
-0.6493155642725633,0.8525107285379356,0.01667342179938196,-0.7412912804063938,-0.3888005175159133,-1.8443586409332007,-0.547670162764776,-0.056939639018919186,0.8747118423474918,0.11115118809420536,0
-0.35350110509344,0.3152020160979857,-1.3284934417880505,1.0364850883117667,0.509858356095916,1.1233850101043557,0.5543194476302187,0.34356097746675573,1.3479723419147032,1.7031386809247495,1
-1.7996240192878712,-0.73654423172394,-1.1559231407484272,0.9961226043197491,-0.9610473002809926,1.1332317515354076,-0.3435204867704897,0.21611645539785596,-1.1339824022843228,0.16679933931574364,1
-1.5927184174838627,-0.031957741512063605,1.9354318891302498,-1.497203720297363,0.06912325251701115,1.8816792941692395,2.3511023799848196,1.1874221851251445,-0.6069313133966668,-1.0699879490750017,1
